"lat","long","distance"
49,12.6333,360757.346054184
50.3833,10.4167,353664.764717588
50.4333,7.4,236409.274473654
49.7667,7.83333,300654.062376597
48.7667,8.9,430957.729597633
47.6667,9.18333,340579.769755186
48.45,13.2667,296238.526208809
48.7,13.0167,325114.755023146
49.55,11.55,436255.067285272
53.5667,9.9,5177.35547366635
47.7167,8.18333,367825.327383273
48.3833,12.3,296897.277470491
51.4833,9.15,213185.335516836
49.6,11.0167,446177.19326804
54.1167,12.0833,527.992049534078
52.15,8.96667,138009.498909411
50.5833,8.66667,308939.489012807
51.1,8.76667,251895.697931344
50.45,8.03333,277054.152117623
50.2667,11.6333,385019.806604868
47.95,10.1667,317553.798181035
53.55,10.9167,45717.9009308907
51.1833,7.96667,235398.062862703
50.3667,9.03333,334818.456392037
49.9667,8.66667,340482.448385133
50.3333,8.53333,314895.211161595
49.6333,8.36667,340745.848056326
49.1833,9.71667,450056.731260866
48.95,8.61667,401869.663969767
52.6,8.36667,84866.9905144001
52.8833,9.53333,75527.129433663
52.95,9.53333,68274.6887378667
50.1,9.93333,375681.576737289
48.1167,10.4667,322129.211593479
54.0667,12.8833,27677.9497574788
54.25,9.91667,16837.5430722774
52.5333,7.86667,91198.8527728675
53.4833,8.48333,395.699915699836
51.05,10.0833,277693.985488717
47.85,8.78333,376273.320681501
49.0833,9.56667,447233.599852436
53.1,10.0667,51712.2894666297
51.7667,8.56667,177133.549962915
49.9833,11.1667,406537.583570628
49.2,11.1833,408066.972338192
53.5,12.1667,65083.5947647384
53.6,10.6167,44261.8571330874
52.3167,9.16667,124181.100684613
53.2667,10.1167,36168.3825300201
53.75,11.35,18500.8593603512
53.9833,12.6,31306.1987538072
48.95,9.01667,424138.69639824
48.2167,12.6,274637.269422611
50.4,9.76667,340398.472377407
51,9.73333,275509.052954365
53.1167,9.16667,51737.2882120544
48.7333,9.36667,422921.634670954
49.6833,12.1667,440704.374416656
47.6667,7.95,364981.506963584
50.1167,11.15,391805.525353114
49.9667,6.41667,208122.441458155
53.5333,9.68333,2741.69261425977
53.0833,10,52276.8409359683
53.6833,8.68333,12800.0816731341
47.8167,8.66667,376281.910213397
47.7333,9.58333,325323.188474875
51.35,8.73333,223988.24921646
49.8833,7.9,297366.553467406
47.4667,11.0333,238441.178300174
52.45,9.73333,121477.258813374
51.6833,6.55,157903.94858485
50.9833,8.73333,264704.11787111
51.0833,8.73333,253598.5039633
47.7,8.68333,363285.347877097
47.7,8.75,363235.179184145
47.6167,8.31667,355648.859871941
47.8333,12.9833,229079.692619247
47.6167,9.96667,296662.335677184
47.8833,9.11667,361196.443886633
50.4667,9,323509.127436334
49.5833,9.36667,405161.591313652
48.05,7.73333,409888.360026314
48.4333,13.0167,295494.31036101
51.7833,6.45,146708.431983242
49.4167,11.65,420005.026852808
50.0333,11.4167,405452.812627736
47.7667,8.13333,373824.147939434
48.1167,8.46667,410198.999385219
49.95,10.2833,398634.260485394
50.6333,9.45,310047.348616733
50.6333,8.41667,296309.603207105
50.4167,9.83333,339804.002204328
49.1333,10.0833,436028.132782638
48.9833,8.36667,385839.828265962
47.9,8.35,386782.966505898
48.8167,12.05,348022.087395834
49.1833,12.6667,380763.933388862
54.1333,9.41667,26346.1187166549
48.25,12.5167,279268.788207754
50.8667,9.01667,279422.501754076
52.3167,10.8667,153237.444408033
48.5333,11.2333,338647.264826454
48.5833,11.4333,337647.378674487
47.9333,8.08333,392684.701111037
47.8333,8.53333,378468.607476409
54.7833,9.53333,5068.19080929335
50.1667,10.6167,379363.162237983
50,11.6833,414359.932029963
47.8167,10.9,277852.914846652
47.65,11.75,233547.86692688
47.9667,9.03333,372207.075212063
50.4,11.3833,365556.057450279
48.1,9,384761.932226503
49.45,9.3,408573.32843626
53.8,15.4,37609.8979397246
47.2833,12.9667,168328.85023846
47.0833,15.2833,193348.181965314
46.95,15.8833,209727.201639518
46.9833,15.6333,204177.945721356
48.2333,13.2833,272118.091040144
46.95,14.4167,144234.671833996
47.2167,15.8167,232124.67523977
48.4333,15.7333,336141.885783042
48.8833,15.4,370564.826601532
47.3333,15.75,237710.807297551
47.4,13.2167,180217.789120631
47.6667,16.1833,287072.752275164
48.3167,14.0333,283006.265874314
47.7267,13.415,215277.600399622
47.2667,14.7667,187629.797085995
48.0833,12.9833,256799.87434571
48.2167,14.4833,278531.61956225
48.4833,14,301082.778834459
48.1794,16.3167,336726.388200985
48.2167,13.4833,269558.336241682
48.6167,15.2,337555.247875251
47.1333,10.4667,231238.115042629
48.4333,14.7833,307887.688787296
48.05,14.1333,254855.886066746
47.5333,14.1333,198500.01060619
48.75,15.7333,367300.40323733
47.2594,12.8278,166852.172770929
47.2167,12.1833,175938.513906646
47.0167,12.65,142994.113556469
47.25,15.5167,218952.448068012
47.45,10.6667,250491.80560737
47.3667,11.1667,224037.632125986
47.2167,10.15,253978.152762959
49.75,8.11667,318535.315254506
48.0333,11.9,267999.038571663
47.7833,7.6,383079.143711958
50.0333,9.38333,374868.163115736
51.45,7.53333,201067.890148055
49.65,8.7,359949.916800288
50.0167,9.13333,368134.343260335
49.75,8.48333,340807.330251642
50.5333,7.18333,217796.80823303
49.2333,8.9,398029.692816419
49.4,8.65,372415.403741795
49.0667,8.8,403652.056578713
49.1,8.65,392837.775998373
49.7667,12.1,448493.963431282
48.7333,12.75,330352.082817607
50,10.05,388590.414130284
50.7333,8.7,292359.96011945
50.55,8.35,294495.668613929
48.5667,8.16667,408873.877695249
49.25,8.7,385282.831874046
48.9,9.08333,431444.532470603
49.4,11.7667,415988.072924016
51.7833,7.46667,163701.21802506
52.2833,7.73333,113031.177422256
49.95,8.85,353038.863812452
52.95,10.55,81615.5686001191
49.7833,10.95,425259.743676852
53.2,10.55,61203.5374314503
52.1667,10.55,160597.671649176
51.2333,7.06667,191072.086636135
50.7833,7.28333,214779.298529208
50.1,7.11667,237244.244960368
48.25,12.9833,275293.012798395
49.45,11.6833,422924.871560537
51.3167,7.1,193109.005149424
47.7333,8.83333,364774.494307418
52.1,9.36667,151630.813305708
53.5833,11.4167,35986.8300649879
50.9,8.03333,263046.222861781
50.4333,9.56667,333528.216535489
49.7667,9.98333,412497.919867235
49.1833,9.31667,425911.027353905
48.95,8.4,390150.424104346
52.0667,9.58333,161139.744917306
51.3833,9.76667,235949.673142124
51.8,6.15,127423.528545045
51.5333,7.68333,193354.551712755
49.7667,6.61667,234093.465030056
49.3,9.65,438967.578635068
49.3833,8.56667,368621.804177037
50.05,11.1667,399303.512457761
50.0667,10.95,394271.503102549
48.7333,11.1833,360341.706221939
50.1167,8.85,345067.81495484
53.5833,9.7,874.502249590968
54.0833,9.68333,33857.7053327176
53.4667,7.48333,18433.4642318259
52.4,11,149506.378438159
53.0833,8.56667,30859.5740363199
52.35,13.6333,153084.770208979
48.5,10.1167,371963.633417551
49.3667,9.61667,433004.850618671
48.3833,8.28333,429962.8883185
48.2833,9.71667,367021.18530339
47.9833,11.8667,263714.722508408
47.8167,12.5833,230960.109480421
50.6667,8.7,299761.535249401
52.2333,10.2333,148102.298032652
53.3167,9.8,24923.137593775
49.55,10.95,450501.869922795
54.2167,10.6167,12069.3008520889
53.1667,10.8167,77832.8287661868
53.5333,7.55,16462.8868272306
49,9.5,442733.550036761
49.4833,9.76667,435225.191231731
48.4,9.03333,408147.138744817
51.6667,8.35,188501.007171862
52.2667,14.1667,150910.777975051
52.1333,12.6,204729.393206196
50.9833,8.46667,264253.35217489
50.8667,8.48333,277215.889015614
48.15,9.55,362411.331076895
49.8167,11,422257.630276632
50.2167,11.4333,386125.929702924
50.0333,11,398609.071822548
49.0833,11.3,392876.590515865
52.1667,14.25,160963.348045972
53.6667,12.6167,58238.2520676435
49.4167,7.98333,333004.188696597
52.9667,10.5833,81461.8212729808
53.0667,10.45,67186.2121460774
52.55,8.16667,92745.4095945331
50.9333,7.55,228986.15518701
50.2167,10.2333,369287.642272314
53.05,11.3833,95377.6948267963
48.5167,8.36667,422839.221773799
51.9333,8.83333,160101.587824474
52.1833,8.7,131394.152512251
48.4833,9.41667,398012.083879174
48.55,8.96667,424138.743127811
47.6167,12.1833,217204.156486102
50,11.1333,404203.013794404
50.25,11.7,388289.106971908
51.95,14.7,183582.920116096
51.0667,9.93333,273015.648967502
50.5167,8.38333,297897.677035033
54.7167,9.25,15896.9193301189
53.8,10.75,20360.4659366035
52.15,9.95,154974.257427865
53.15,10.0667,46469.4315669407
53.4,9.78333,15799.12376148
53,11.15,102753.011076011
54,10.6667,7044.56504293871
53.65,10.1833,26097.1171593744
51.4,8.83333,219029.670097719
48.35,8.96667,407140.693929755
50.0833,11.1833,395964.400956975
50.45,6.43333,175127.169550572
52.1,8.33333,140474.366426469
51.3333,8.21667,223857.032720774
51.2333,9.81667,252800.152400302
50.6167,8.16667,279879.050431637
54.0167,10.5667,12552.9461038084
54.8,9.71667,1213.87887955849
53.45,9.8,10134.5545591768
53.6333,9.23333,16371.2260252439
48.5333,10.2333,371213.47663197
48.2167,9.03333,392767.860645468
49.1667,12.1,385160.016070781
49.55,11.6833,433661.372119139
50.1667,12.1333,407759.589597058
52.2667,13.1833,174562.520086704
48.6167,8.26667,409644.515436669
47.6833,11.2,254995.788853232
54.3167,9.66667,20940.5505673381
48.3833,9.73333,375522.405794499
49.2667,11.9167,398951.375024918
50.3,6.66667,198165.796696161
49.8667,7.96667,302396.558142089
47.7333,11.75,241826.978664015
48.8667,8.86667,421738.72842144
47.8833,8.3,385271.249746615
48.2833,8.85,407378.147419521
48.4,9.2,400324.805112509
48.2333,8.35,423720.871809359
48,11.1667,288504.749432948
54.4667,9.83333,1049.91894914784
53.2,10.1,42195.4673479783
53.7167,8.71667,13665.5129205971
48.6,8.41667,418524.837040763
49.9,12.1833,436680.843845999
50.8667,8.6,277289.403390472
54.1,10.8167,256.176877940648
50.2667,11.85,390103.340655933
54.7667,9.43333,4873.30491813425
48,9.03333,374902.356001462
50.3167,9.8,349963.161489602
49.1667,10.7167,418583.030309303
48.4,11.2,326471.481858149
48.6833,8.36667,409269.459314452
48.2167,8.5,419856.9855116
54.3667,10.3,6210.21756564298
42.3833,18.9167,10960.8712432815
54.3,18.2,29284.3052329385
47.3,16.4333,264929.435137344
48.1167,16.25,328179.674230717
48.2833,15.2667,305596.371423787
48.6833,14.8833,336616.378404127
48.3167,13.85,281543.981409537
48.5667,13.9833,310160.155239786
47.2925,12.7167,171824.229092978
47.55,13.3333,196090.192248515
53.6333,7.8,8391.16861732487
51.9667,9.25,162838.865750941
51.2,6.78333,171566.164657127
51.25,6.86667,177029.325047806
51.15,6.86667,177890.814872945
48.5167,8.11667,410675.394591096
50.9167,7.25,208746.572263901
52.2,7.23333,116320.559436135
49.9833,10.9,402729.673135636
48.0667,8.75,394907.583524376
52.0333,6.81667,137114.01595863
48.2833,8.08333,429266.405969252
48.5333,8.56667,431519.202460282
49.2,8.15,357916.595236626
54.35,9.85,12664.6310857219
52.2333,8.16667,127221.822370185
49.4667,7.56667,306556.388611294
49.1833,7.65,332797.371948151
49.2833,8.4,365826.10170396
51.35,6.95,182669.3658056
51.7667,6.61667,157914.069698504
51.5833,9.75,214855.326409371
50.6,6.93333,198597.824123905
48.4,8.01667,416009.93865579
51.45,8.9,214018.511594919
49.8167,8.5,338027.682209719
49.3833,7.63333,316397.44612429
52.3,8.83333,119812.711331525
53.8,10.3833,35034.6721545776
48.8,8.31667,397407.742139413
48.7333,8.06667,390140.460310381
50.1167,7.71667,272673.996235947
53.6,10.0167,13749.2253827756
51.6333,6.18333,132101.455420678
53.2333,8.6,15277.8259848569
51.3333,6.96667,183812.742871869
50.7667,7.23333,211941.638610628
50.55,7.41667,232287.942511302
50.8667,6.9,186253.187524645
48.1833,10.6833,321641.972403334
49.2,7.75,336405.767847542
49,8.48333,390887.788403584
49.9833,7.86667,289445.203511866
49.2667,8.08333,349367.354926997
49.3667,8.26667,352462.170396817
50.8167,6.81667,182255.612149531
53.1333,10.6,68570.3087618327
50.9167,6.81667,179134.691303591
49.0833,7.8,348402.027803069
49.45,9.93333,445994.597534386
47.8,9.63333,328400.472663806
47.95,10.4,308360.697575824
51.6167,7.2,181192.71392054
49.6667,7.6,293923.199678408
49.95,7.78333,286311.152878863
50.3,8.06667,285702.28327838
49.4333,7.28333,294278.888955386
48.7167,8.35,405742.499180168
48.4667,8.43333,430267.938429939
52.3833,10.55,137811.718745551
51.6,7.76667,187140.151679061
51.2,9.76667,255108.041290197
50.3833,7.1,219846.745626288
50.75,6.53333,166038.699810566
51.7333,7.51667,169635.489878185
51.8667,7.91667,161003.679443582
49.1833,7.5,325220.944793723
47.8333,9.65,330387.984212702
47.9333,9.75,334244.035473227
51.5667,10.2333,221412.74822186
52.3,10.4,143455.612223728
51.2833,6.2,130397.484998166
48.65,10.9667,359088.273237117
52.55,13.45,138491.743894635
53.6667,9.8,10857.6684132593
52.6833,8.8,77667.2012721816
52.5167,9.51667,115710.54855961
52.7333,10.7333,108487.094265875
52.8,10.6333,98585.2775304222
52.9,10.45,82667.7623797361
53.2,9.53333,41150.9769536836
53.05,9.18333,56863.0893540417
52.6,6.85,75120.6913602625
52.1,10.85,174687.150694114
51.6667,6.26667,138317.037348515
51.6667,6.75,171033.685105545
51.0333,7.15,199340.842864206
50.65,7.23333,216148.652668222
50.7833,6.2,142968.639907048
52.2,8.6,129032.540466219
50.9833,9.71667,276940.403917879
50.15,8.83333,342480.947872568
50.7,7.58333,237739.736368551
50.0833,7.51667,262246.129737653
49.9333,6.63333,221879.398621096
49.6,8.05,324195.676923079
49.35,7.41667,307673.762280738
48.1833,8.1,420077.25369463
48.2333,9.46667,373527.103310865
52.4667,13.5,145646.072065847
53.1,13.8833,70939.393731042
51.4667,13.2833,253241.857865732
52.4,13.2,160554.776126013
48.3833,12.1833,298878.838081435
52.9,8.58333,51249.79832915
51.4167,9.66667,230053.01051002
52.5333,10.35,117594.566835678
53.5667,9.51667,4949.9610396666
52.4833,7.55,88081.5697679778
52.3,10.65,148916.198293817
52.2167,7.81667,121904.018367926
51.95,7.98333,153697.053724271
51.7833,7.16667,162667.19070386
51.9167,8.56667,160448.946534932
50.8333,7.93333,257702.213225368
49.6833,7.25,273419.872448686
49.9833,7.43333,263292.920883934
50.7167,7.76667,249594.135049593
50.0167,9.88333,383779.624712858
48.3667,10.3,352494.281027198
52.9667,14.0833,78018.169732782
51.4,13.6167,253404.414911922
52.2,12.65,196567.715332667
52.3167,12.75,181896.435266029
51.8,13.9667,204518.051811414
52.2333,13.6667,164129.120181185
50.5333,6.21667,157181.578370036
50.7167,6.25,149324.095935622
51.9167,7.81667,153709.015653315
51.9167,8.11667,160481.784996096
51.9167,8.75,161252.746312445
52.1,8.93333,142964.866151825
51.1333,8.61667,247671.978173816
49.7833,9.03333,373330.644251055
50.4667,7.1,215604.051369044
50.5667,7.61667,244809.61301312
50.6333,7.9,261323.731039654
50.65,7.95,264139.356363966
49.2167,7.86667,341454.097486507
49.0833,9.98333,434164.622760258
47.75,8.31667,370398.615480818
48.2,9.76667,357301.206349735
48.6833,8.55,418709.423728963
48.6333,8.63333,426980.954487441
48.6833,11.6167,343071.978819504
48.7333,12.25,335734.650137995
53.6167,10.7,40572.6272478417
53.6333,10.3,32556.7588102798
53.5167,10,11533.1679358241
52.1167,9.15,144857.455192712
52.7167,9.43333,94745.9602821914
52.5667,9.13333,97680.9347589143
51.95,9.85,176988.882092624
53.1167,9.31667,55115.5769084674
53.45,9.51667,16169.4846729667
52.9667,7.76667,46002.2827911608
52.3667,8.31667,111044.15955796
53.4667,7.51667,19653.3641729008
51.35,7.11667,194279.919387857
51.4,6.73333,167776.822413292
50.6667,6.71667,181578.773476202
49.2167,11.3,406750.731523399
47.5833,9.85,299567.411659419
52.5667,13.0833,146863.535528346
53.65,11.0667,34684.7237737601
53.7,10.7833,30124.4889851591
54.3,9.5,29476.5405995375
53.7333,10.1667,30225.6311695116
52.7667,8.75,67839.0650493442
52.9667,9.05,56820.7297700392
52.2,9.08333,134660.983801839
51.7667,9.76667,196679.037516821
52.0333,10,168151.707203757
51.8167,10.2333,193842.99646475
52.3667,9.98333,131076.076633721
52.55,10.3,114836.26189845
53.1167,9.8,47166.1447159803
53.5167,9.21667,24353.220692493
53.2333,7.45,9530.60556164218
53.0667,8.16667,37975.5148578708
51.5333,6.7,166915.696585179
53.8667,11.3333,8355.43086251462
51.4,11.0167,251683.255995199
52.1833,7.05,118501.542829817
51.8667,8.95,168678.346258819
52.0333,9,151178.631231474
51.0333,7.83333,246710.529517092
50.75,8.08333,270171.866559814
51.15,9.73333,259622.164660995
50.0333,8.06667,299065.827690413
49.6833,7.08333,264527.133921228
50.0333,6.88333,228203.417158229
49.7333,7.73333,297002.692159685
48.4833,8.16667,415898.197077126
53.25,14.25,44898.7065886231
53.2667,11.3167,71685.1672070149
48.35,9.2,395994.334308251
49.2167,12.7,384193.851142596
49.1833,12.3833,383303.85490039
54.2,9.08333,9190.91787739332
54.2333,10.2833,13210.1769450998
54.0167,10.1667,34289.1055639418
51.7,10.4167,208752.372049807
53.0333,11.5667,97413.7314742366
53.0333,10.3,64801.9553104044
53.4833,9.15,30095.6845722827
53.5167,9.48333,10583.3482243896
53.7,7.66667,192.097457951348
52.1167,10.7167,169585.539523155
50.9833,7.18333,202633.970235149
52.2667,8.66667,121941.149890344
50.2833,7.21667,232478.567266547
50.1,6.35,194383.589561385
49.6333,6.81667,254787.382093763
49.8333,8.11667,313493.211046913
49.4,7.46667,306351.211870014
52.3833,13.6167,150201.552385056
51.8,13.4167,215276.72467406
52.8833,12.9833,119469.08153665
48.1,7.96667,412291.378118031
47.7,7.91667,369073.789775639
48.1333,8.96667,389171.659499959
48.5333,9.3,407584.023799271
48.3,8.56667,422998.7718534
48.0167,9.25,365452.640978055
47.6833,9.83333,308779.232046734
51.8167,8.85,173111.409298205
51.55,8.25,201825.548927923
51.4,7.43333,205945.930084407
49.9667,7.6,274252.040021576
54.4,10.2167,109.649794438672
54.0167,9.68333,28027.2266381804
53.5167,10.25,27876.8841023235
53.7833,10.5,31190.5299509075
52.4167,8.75,106054.497571816
52.8333,10.0833,80646.1167650253
52.6333,9.83333,100948.312290921
53.0333,11.2667,97873.728729049
53.15,9,40376.3647861431
53.3667,7.63333,19142.187853106
52.8167,8.11667,65608.9539382665
54.8,9.73333,698.442437485814
52.45,9.58333,122368.383724971
52.5833,10.3167,111610.701732855
53.5,8.9,22703.277831678
49.2667,7.58333,322792.501636587
49.3333,12.2667,401114.79186237
52.1,8.91667,142741.057287642
51.1,7.86667,243063.240073826
50.7667,9.11667,291375.047083924
50.45,7.26667,227055.665088215
49.5,7.76667,315015.764066513
47.9333,10.3,310630.498818586
52.2167,13.7833,163067.448450088
51.5833,9.03333,200731.180792833
49.0333,8,362405.639611326
54.2167,9.26667,20479.1959732392
53.6667,9.65,7154.72869366652
54.2333,10.5167,14456.0624057264
54.25,9.55,31376.2811560431
54.6333,9.78333,10458.1875283176
53.9167,9.88333,32528.5805433083
52.7333,9.98333,90486.3096846017
47.95,8.5,391554.175776545
48.2167,9.95,351212.489554553
48.1333,8.75,400196.263695894
48.0667,9.95,337341.849311686
47.95,9.98333,325282.570642857
48.55,13.2333,307516.537147334
51.4833,8.43333,208670.383149071
50.2,6.83333,214265.083848426
54.3333,8.78333,4688.71933765265
54.1167,9.43333,27225.1117455791
53.7,10.0167,20607.8689477386
52.4,9.11667,114306.522041683
53.3667,9.95,21184.5137467729
52.9667,10.5667,80784.6817958588
53.75,8.78333,9977.96862233333
52.1833,8.13333,133106.319960136
51.7833,9.98333,195840.015311125
52.8,7.85,64668.0981235993
54.0833,9.9,31131.357104984
53.0167,9.51667,61271.4723375125
47.9167,11.6833,262370.480864619
48.3333,11.0833,324028.746141463
53.0833,12.9167,103890.228012261
53.3333,7.81667,22545.8894621525
50.1833,8.73333,334451.804516971
49.85,7.05,250384.075199868
51.4333,8.73333,214743.06044433
51.1833,8.3,241524.172888657
48,10.0833,325626.212936834
47.7667,12.65,224625.634367322
54.1667,9.85,25883.1813027697
51.55,10.0667,222117.622451139
53.8,9.03333,4647.68897150768
53.7333,12.5667,50275.4199407382
51.1333,7.91667,240102.668673486
49.1167,7.56667,333953.245239687
48.6167,9.35,412947.683767874
47.8,8.03333,378565.591693734
48.0667,8.65,400197.39940593
47.9833,12.4,251869.093530406
48.9333,13.2,350201.405154671
52.9333,9.73333,67800.9333334983
52.05,8.36667,145859.051881307
49.6,6.68333,251031.816843772
49.5833,7.7,305379.827359076
48.9,12.0167,357601.252994087
53.0167,7.76667,41594.2780455019
50.5667,6.76667,189481.783903354
54.0667,13.1833,14349.2758896838
52.7167,9,78736.7163403428
54.8333,9.56667,1039.64656221417
47.8167,8.53333,376625.061781666
49.5333,12.1667,424268.264129783
51.7167,9.18333,188363.854217153
49.5333,8.01667,326758.083103459
47.9167,9.26667,356300.549553219
54.4,10.3167,3407.37832691155
49.1333,10.4833,423227.131998913
47.7833,10.75,279471.37678378
49.2,7.38333,318077.939104678
49.8167,7.71667,290584.786244734
54.7833,9.23333,13399.120759498
53.2,7.88333,31084.0603811782
52.8167,8.35,61128.4571600023
53.4,10.1667,27372.8679815431
53.7,8.93333,14792.6183162978
51.2,8.7,240503.3765475
52.95,8.21667,49323.5205307065
54.25,9.08333,10253.0125746076
